msisdn;churn_postpaid_propensity_score;target;delivery_date
3943;0.00678176766503973;tg;2013-05-23
2086;0.00678057749327641;cg;2013-05-23
12121;0.00678040830302276;cg;2013-05-23
8222;0.00677893102513358;tg;2013-05-23
10040;0.00677849052611432;tg;2013-05-23
7091;0.00677696412956003;tg;2013-05-23
12978;0.00677279604660008;tg;2013-05-23
12957;0.00677256136845081;tg;2013-05-23
2096;0.00677073786830338;tg;2013-05-23
12486;0.00676495859162497;tg;2013-05-23
639;0.00676159985423158;tg;2013-05-23
4702;0.00676098818063221;tg;2013-05-23
340;0.00676061094345534;tg;2013-05-23
13016;0.00676016828852142;tg;2013-05-23
1658;0.00675762245140184;tg;2013-05-23
9176;0.00675678571338064;tg;2013-05-23
10022;0.00675557609729079;tg;2013-05-23
750;0.00675484610916723;tg;2013-05-23
6687;0.00675441220172592;tg;2013-05-23
1989;0.00675366796154694;tg;2013-05-23
1666;0.00675350957125732;tg;2013-05-23
9716;0.00675236394639163;tg;2013-05-23
12063;0.00674733935024654;tg;2013-05-23
12087;0.00674578929877479;cg;2013-05-23
5516;0.00674547094385671;tg;2013-05-23
9341;0.00674445519254013;cg;2013-05-23
4284;0.00674397551839652;tg;2013-05-23
868;0.00674206430820079;tg;2013-05-23
9512;0.00674166346409352;tg;2013-05-23
10140;0.00673877435214724;tg;2013-05-23
9635;0.00673871248404628;tg;2013-05-23
14447;0.00673797539944991;tg;2013-05-23
6509;0.00673768188918364;cg;2013-05-23
5711;0.00673736344510109;tg;2013-05-23
4546;0.0067371841414976;cg;2013-05-23
3834;0.0067371735448806;tg;2013-05-23
9144;0.00673701080350804;tg;2013-05-23
2538;0.00673636559728092;tg;2013-05-23
11134;0.00673621197479044;tg;2013-05-23
14080;0.00673503948394402;tg;2013-05-23
6910;0.00673503765298131;tg;2013-05-23
9617;0.0067344846951193;tg;2013-05-23
5180;0.00673280282269954;tg;2013-05-23
1146;0.00673041919225449;tg;2013-05-23
14348;0.0067302508688942;tg;2013-05-23
11280;0.00672853076708232;tg;2013-05-23
5766;0.00672842118743749;tg;2013-05-23
8496;0.00672694037064832;tg;2013-05-23
14395;0.00672693503208957;tg;2013-05-23
14972;0.00672586695631141;cg;2013-05-23
7065;0.00672506258014242;tg;2013-05-23
6134;0.00672502429422334;tg;2013-05-23
11973;0.00672438290989617;cg;2013-05-23
12261;0.00672404896756866;tg;2013-05-23
1335;0.0067240167795167;tg;2013-05-23
8866;0.00672345686012089;tg;2013-05-23
7224;0.0067225796536253;tg;2013-05-23
2663;0.00672182039313936;tg;2013-05-23
1268;0.00672167111085985;cg;2013-05-23
2345;0.00671926342032425;tg;2013-05-23
262;0.00671870195182901;tg;2013-05-23
10017;0.00670682155098196;tg;2013-05-23
5285;0.00670382418185425;tg;2013-05-23
5039;0.006701774835475;tg;2013-05-23
8261;0.00670149974613695;tg;2013-05-23
600;0.00670082083953565;tg;2013-05-23
10968;0.00670017574426865;tg;2013-05-23
11684;0.00669473041312048;tg;2013-05-23
1505;0.00669384570125512;tg;2013-05-23
4175;0.00669224524431034;tg;2013-05-23
12734;0.00669152698832059;tg;2013-05-23
3896;0.0066850459676951;tg;2013-05-23
5052;0.006683259197678;tg;2013-05-23
2341;0.00668321562744661;tg;2013-05-23
1713;0.00667911561044457;tg;2013-05-23
7191;0.00667655336597057;tg;2013-05-23
1543;0.00667289107809688;tg;2013-05-23
2555;0.00667222309928537;tg;2013-05-23
12463;0.00667213442075527;tg;2013-05-23
6807;0.0066701608665814;tg;2013-05-23
11930;0.00666824561068338;tg;2013-05-23
13288;0.00666642945130854;cg;2013-05-23
2477;0.00666632751642969;cg;2013-05-23
13237;0.0066645990577419;tg;2013-05-23
5440;0.00666406675937734;tg;2013-05-23
4943;0.00666312318695966;tg;2013-05-23
1438;0.00666287708929393;tg;2013-05-23
6519;0.00665968715388042;tg;2013-05-23
11282;0.00665608424388432;cg;2013-05-23
117;0.00665589131888688;tg;2013-05-23
14772;0.00665531229338483;tg;2013-05-23
9099;0.00665515037501093;tg;2013-05-23
14773;0.00665458081188437;tg;2013-05-23
10047;0.00664739046136006;tg;2013-05-23
2632;0.00664693403349604;tg;2013-05-23
10249;0.006643213167909;tg;2013-05-23
14563;0.00664085508382594;tg;2013-05-23
9633;0.00664038785616246;cg;2013-05-23
6091;0.00663952159301742;tg;2013-05-23
7449;0.00663718131677399;tg;2013-05-23
14018;0.0066354213406771;tg;2013-05-23
1427;0.00663491719903877;tg;2013-05-23
7977;0.00663168112460825;tg;2013-05-23
11857;0.00662831245084536;tg;2013-05-23
5414;0.00662554543383968;tg;2013-05-23
544;0.00662469804465596;tg;2013-05-23
6276;0.00662460680115289;tg;2013-05-23
2000;0.00662372198293932;tg;2013-05-23
1894;0.00661878667051066;tg;2013-05-23
3644;0.00661785478181756;cg;2013-05-23
1602;0.00661341821269125;tg;2013-05-23
1471;0.00660982408353491;tg;2013-05-23
14589;0.00660948253422169;tg;2013-05-23
508;0.0066087849239089;tg;2013-05-23
3505;0.00660846656354574;tg;2013-05-23
4999;0.00660610902039656;tg;2013-05-23
9378;0.00660505594393201;tg;2013-05-23
12881;0.00660381114004355;tg;2013-05-23
7915;0.00660368481151325;tg;2013-05-23
8401;0.00660170353621487;tg;2013-05-23
2541;0.00660108769315222;tg;2013-05-23
5521;0.00659845737624142;tg;2013-05-23
6373;0.00659626430469065;tg;2013-05-23
2559;0.00659489184030944;tg;2013-05-23
7132;0.00659423565993532;tg;2013-05-23
5630;0.0065937302742785;tg;2013-05-23
1347;0.00659260511831483;tg;2013-05-23
1732;0.00659172027076353;tg;2013-05-23
14519;0.00659070583271982;tg;2013-05-23
1043;0.00658688125057202;tg;2013-05-23
13806;0.00658568428638638;cg;2013-05-23
4984;0.00658403907344022;tg;2013-05-23
4025;0.00658296128978822;tg;2013-05-23
3278;0.00658198557265159;cg;2013-05-23
14951;0.00657510691839109;tg;2013-05-23
8981;0.0065733503661003;tg;2013-05-23
12953;0.00657243293817917;tg;2013-05-23
1314;0.00657085897224458;tg;2013-05-23
2794;0.00657069864455495;tg;2013-05-23
3152;0.00656528203878145;tg;2013-05-23
4288;0.0065633310537939;cg;2013-05-23
7672;0.0065565872704499;tg;2013-05-23
1254;0.00655455358536253;tg;2013-05-23
389;0.00655362049201875;tg;2013-05-23
442;0.00655313641220093;tg;2013-05-23
9815;0.00655044227042529;tg;2013-05-23
4503;0.0065497864392908;tg;2013-05-23
11196;0.00654766960619658;tg;2013-05-23
1568;0.00654411879920414;cg;2013-05-23
1535;0.00654242452884684;tg;2013-05-23
10701;0.00654216625292054;cg;2013-05-23
2355;0.00653668912579692;cg;2013-05-23
3398;0.00653565132247875;tg;2013-05-23
10836;0.00653187387295543;cg;2013-05-23
3379;0.00652817686749996;tg;2013-05-23
4078;0.00651506349201265;cg;2013-05-23
12693;0.00650374175396702;tg;2013-05-23
3151;0.00650252480843315;tg;2013-05-23
2503;0.00650103761063754;tg;2013-05-23
4212;0.0064982343602249;tg;2013-05-23
2070;0.00649697205501668;cg;2013-05-23
11869;0.0064956770363159;tg;2013-05-23
11835;0.00648291389436304;tg;2013-05-23
1084;0.00648179759807394;tg;2013-05-23
3872;0.006480286045359;tg;2013-05-23
12659;0.00647945634499706;cg;2013-05-23
12136;0.00647450476040679;tg;2013-05-23
12560;0.00647382384197089;tg;2013-05-23
7517;0.00646966078296384;tg;2013-05-23
1904;0.00646756131495639;tg;2013-05-23
11650;0.00646369542731873;tg;2013-05-23
4113;0.00645209451212797;cg;2013-05-23
1120;0.0064484245416564;cg;2013-05-23
11334;0.00643972811653244;tg;2013-05-23
11043;0.0064349870401523;tg;2013-05-23
2026;0.00643390462068172;tg;2013-05-23
4907;0.00643329642627367;tg;2013-05-23
13753;0.00642646606365129;tg;2013-05-23
3046;0.00642388529098488;tg;2013-05-23
3355;0.00642222588438243;tg;2013-05-23
12646;0.00641362554450937;tg;2013-05-23
5358;0.00640782440615354;cg;2013-05-23
307;0.00640381387918545;tg;2013-05-23
14267;0.00640263686460842;tg;2013-05-23
12223;0.00640191484859215;cg;2013-05-23
4365;0.00640106912813391;tg;2013-05-23
14092;0.00639645178774831;tg;2013-05-23
7212;0.0063886230852928;tg;2013-05-23
3642;0.00638599382857435;tg;2013-05-23
14359;0.00638304792244916;tg;2013-05-23
10727;0.00637651990608148;tg;2013-05-23
14779;0.00637326012803822;cg;2013-05-23
10686;0.0063567051187828;tg;2013-05-23
12841;0.00635520803439616;tg;2013-05-23
3973;0.0063401703422152;tg;2013-05-23
11155;0.00633515051824821;tg;2013-05-23
13927;0.0062941027119047;tg;2013-05-23
8979;0.00622137852032553;tg;2013-05-23
7222;0.00621991845939387;tg;2013-05-23
3265;0.00619772844217326;tg;2013-05-23
5041;0.00619737130262217;tg;2013-05-23
